id,block_height,sequence,memo,time_stamp,sender,receiver,chain,tx_hash,amount,denom,effected
02C63385A202832393C176EB0EE143044E0C7F22DE5CE7E76B774F957B6285F2-2,13850487,107854,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 18:46:06 GMT+0000 (GMT),terra10kvaq6xurnyp4p3tuyv9tw2sya0lzl7e8jga8j,axelar1vlhhdx3k5lfewzaq7t759tlv3qu43vzgl0cs2y,axelar-dojo-1,02C63385A202832393C176EB0EE143044E0C7F22DE5CE7E76B774F957B6285F2,900000000,transfer/channel-6/uusdc,0
02D5098C9C18874321C9BD6B3BD5EF69C470C862978C3F6B486286DA9EEDEDDC-1,13818385,105749,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 14:18:05 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,02D5098C9C18874321C9BD6B3BD5EF69C470C862978C3F6B486286DA9EEDEDDC,100000000,transfer/channel-6/uusdc,0
02D5098C9C18874321C9BD6B3BD5EF69C470C862978C3F6B486286DA9EEDEDDC-2,13818385,105750,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 14:18:05 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,02D5098C9C18874321C9BD6B3BD5EF69C470C862978C3F6B486286DA9EEDEDDC,92241630,transfer/channel-6/uusdc,0
02D70E8BE1CE0342158874BE68124B2EDB5CEED8E44AF2409B7AF0740488380F-1,13819714,106205,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 16:28:03 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,02D70E8BE1CE0342158874BE68124B2EDB5CEED8E44AF2409B7AF0740488380F,100000000,transfer/channel-6/uusdc,0
02D72CABF7E97089B53B95F70DFE18D07E65D9C201967104134A5EE4AA507C68-1,13814486,104810,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:56:12 GMT+0000 (GMT),terra1uewu2696828x7u895y7vargpd8ppplk7vwfywq,axelar1tgtnxlcjmdg62v3h7dqnj7rac4cqyg5ns0g225qmrfhmzvhys3fqs809yy,axelar-dojo-1,02D72CABF7E97089B53B95F70DFE18D07E65D9C201967104134A5EE4AA507C68,4000000,transfer/channel-6/uusdc,0
02DA6025C28D5BAA0DFA422443FDCD8336DB7425D7D2E810D50E28849E9920AD-1,13814678,104956,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 08:15:04 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,02DA6025C28D5BAA0DFA422443FDCD8336DB7425D7D2E810D50E28849E9920AD,1000000,transfer/channel-6/uusdc,0
02DA6025C28D5BAA0DFA422443FDCD8336DB7425D7D2E810D50E28849E9920AD-2,13814678,104957,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 08:15:04 GMT+0000 (GMT),terra1z7ml3yp2sqguptlehv2fmhexpjw8sqsv7kl6jd,axelar1z7ml3yp2sqguptlehv2fmhexpjw8sqsvuunjmv,axelar-dojo-1,02DA6025C28D5BAA0DFA422443FDCD8336DB7425D7D2E810D50E28849E9920AD,2194401703,transfer/channel-6/uusdt,0
02DD3319FC1012B9F588747ACBCD38493619F87A6E99ABDFBA18117E9836A0E6-1,13820864,106597,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 18:20:50 GMT+0000 (GMT),terra10kvaq6xurnyp4p3tuyv9tw2sya0lzl7e8jga8j,axelar1vlhhdx3k5lfewzaq7t759tlv3qu43vzgl0cs2y,axelar-dojo-1,02DD3319FC1012B9F588747ACBCD38493619F87A6E99ABDFBA18117E9836A0E6,1000000000,transfer/channel-6/uusdc,0
02EE3662C1BA29C6C9F6E9F3717D50C69CC0F1E1FDF9A02AB94E6B26B7CF1088-1,13813728,104485,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:41:49 GMT+0000 (GMT),terra1y5c8z3jadfel60d47t7p8dr5lwp6thc43qq2t9,axelar1y5c8z3jadfel60d47t7p8dr5lwp6thc4n2vzzy,axelar-dojo-1,02EE3662C1BA29C6C9F6E9F3717D50C69CC0F1E1FDF9A02AB94E6B26B7CF1088,390000000,transfer/channel-6/uusdc,0
02F4AE9F399D3DE513BF8DF14DEE73AFED7726CB87768A27DE620F761D5922D6-1,13615492,1301253,Inter Blockchain Services Relayer | hermes 1.9.0+a026d661 (https://hermes.informal.systems),Wed Jul 17 2024 17:09:20 GMT+0000 (GMT),osmo1ukkeaw5addzzxl0pn5uawlgy8d37tfnzk22hvs,axelar1ukkeaw5addzzxl0pn5uawlgy8d37tfnz6l003r,axelar-dojo-1,02F4AE9F399D3DE513BF8DF14DEE73AFED7726CB87768A27DE620F761D5922D6,29105000,transfer/channel-208/uusdc,0
032DB8B5DF301DB263CA26CC43527EF902D54DF1CC3C5360D8889CDF0FF76F15-1,13814936,105057,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 08:40:25 GMT+0000 (GMT),terra100z8d5twsyrdmj2p9h282hu2q2q9c4jlmwxnfk,axelar1ae355g5z2da23uqj40u8zertupup8dcw5ejf8t,axelar-dojo-1,032DB8B5DF301DB263CA26CC43527EF902D54DF1CC3C5360D8889CDF0FF76F15,1971438458,transfer/channel-6/uusdc,0
03362822BCC966F9BE23CCD07F57C8613AAC725DAD049DADB00D86BABAA853CB-1,13898168,108445,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Tue Aug 06 2024 00:34:13 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,03362822BCC966F9BE23CCD07F57C8613AAC725DAD049DADB00D86BABAA853CB,450000000,transfer/channel-6/uusdc,0
03447B9A2F54B76F711EC9ECA11FB9A0526F3916CDB224008E5C4E29F8DCE3A6-1,13825255,106986,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 01:30:27 GMT+0000 (GMT),terra14ksr7s5umvc9plkq8y9kgfpk5rqy760rg7f2mm,axelar1mnjxspfef5yr09x8j2tx98gl2rupw032kjgl5s,axelar-dojo-1,03447B9A2F54B76F711EC9ECA11FB9A0526F3916CDB224008E5C4E29F8DCE3A6,268401833,transfer/channel-6/uusdc,0
0352C494EEEA273DFE411832885E8DBD5902828E0EC7235004745851377E874B-1,13822309,106824,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 20:42:28 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,0352C494EEEA273DFE411832885E8DBD5902828E0EC7235004745851377E874B,10000000,transfer/channel-6/uusdc,0
0352C494EEEA273DFE411832885E8DBD5902828E0EC7235004745851377E874B-2,13822309,106825,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 20:42:28 GMT+0000 (GMT),terra1y5c8z3jadfel60d47t7p8dr5lwp6thc43qq2t9,axelar1y5c8z3jadfel60d47t7p8dr5lwp6thc4n2vzzy,axelar-dojo-1,0352C494EEEA273DFE411832885E8DBD5902828E0EC7235004745851377E874B,437100081,transfer/channel-6/uusdt,0
035D557768657EB14AEA1B330B2A8F46D34A8AB5EF89067D84DEA1FDD669141D-1,13821033,106627,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 18:37:24 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,035D557768657EB14AEA1B330B2A8F46D34A8AB5EF89067D84DEA1FDD669141D,1800033,transfer/channel-6/uusdc,0
035D7F73C7EB159722AD0C4C5DC2E8E17E8C29AF88F7318C8B700FA18B5B82C5-1,13606316,102759,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 17 2024 02:07:15 GMT+0000 (GMT),terra1ufagscgfv00wmu998ayx8acch9rl0k4vvys2q3,axelar1mmr2gl33xftfcejemw2etcdz7gsmraq60adqfr,axelar-dojo-1,035D7F73C7EB159722AD0C4C5DC2E8E17E8C29AF88F7318C8B700FA18B5B82C5,72600000,transfer/channel-6/uusdc,0
036850654CD1329EA8D59DF2095EBA8278B713D7713B30E46DBF94DDCEFC06C5-1,13827994,107198,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 05:58:15 GMT+0000 (GMT),terra17j647jarlmdvq7685pfm6ey8cqw28n6706qfh9,axelar1cy5mg3rmu70yu62acfc50fec45g7k79zd34cyz,axelar-dojo-1,036850654CD1329EA8D59DF2095EBA8278B713D7713B30E46DBF94DDCEFC06C5,200000000,transfer/channel-6/uusdt,0
03783857674252665635CADBE276B56940D4EEFB6028195482A94D3CD9C851A3-1,13812524,103976,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 04:43:12 GMT+0000 (GMT),terra1c9hs668ee4rk5nacx2tygd3tgv0a9ph28zt4w0,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,03783857674252665635CADBE276B56940D4EEFB6028195482A94D3CD9C851A3,858006387,transfer/channel-6/uusdc,0
037DE2272796832B095C2929D7C477E41F1AFCBAC678F3802258D5950F00933B-1,13884310,108280,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 01:55:55 GMT+0000 (GMT),terra1n3ayt8z0a07qwnf6ml9rapkh0754hmdhasuwkw,axelar1e7qywrkqam9rxy5fjg9l5vtnxt5vc6r4dg8583,axelar-dojo-1,037DE2272796832B095C2929D7C477E41F1AFCBAC678F3802258D5950F00933B,10031901,transfer/channel-6/uusdc,0
037DE2272796832B095C2929D7C477E41F1AFCBAC678F3802258D5950F00933B-2,13884310,108281,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 01:55:55 GMT+0000 (GMT),terra1c3mxxtjksx8l7c3sjuzjelsdw34qsfj5vsprk6,axelar1c3mxxtjksx8l7c3sjuzjelsdw34qsfj5w6dtlm,axelar-dojo-1,037DE2272796832B095C2929D7C477E41F1AFCBAC678F3802258D5950F00933B,971198645,transfer/channel-6/uusdc,0
038264BD9F4A16B2F61CAD353909287698081431129027D8CF71FF1730441C76-1,13841486,107715,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 04:01:36 GMT+0000 (GMT),terra1ccft9e5wsummktztxve6awh27damxknemdyqg9,axelar1423mwsl89wfg74payjav5mhuezhduulr6vmq4w,axelar-dojo-1,038264BD9F4A16B2F61CAD353909287698081431129027D8CF71FF1730441C76,389388417,transfer/channel-6/uusdt,0
03874A6A9C254536D02B979E8977984928602D285B0C6D6EEB8D33E8B9ABC4C7-1,13840096,107674,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 01:45:22 GMT+0000 (GMT),terra1azhkm0uxu3gn9y4tw46lr9kqf550ldhv0ja3yn,axelar1rfxncp207da22dtdw8l7lhlvs8rtp07wu4qskj,axelar-dojo-1,03874A6A9C254536D02B979E8977984928602D285B0C6D6EEB8D33E8B9ABC4C7,1000000,transfer/channel-6/uusdc,0
038F142B191DEFD5B9A742FEB6CAA0024A9CD406D14B3E3817CEE0FDFF6C2716-1,13819079,105994,rly(),Wed Jul 31 2024 15:25:55 GMT+0000 (GMT),terra1h47mcdslzhwvcdl85vjudm92wtlhkzw6xkx60t,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,038F142B191DEFD5B9A742FEB6CAA0024A9CD406D14B3E3817CEE0FDFF6C2716,24277866,transfer/channel-6/uusdc,0
03A0ED094F517192761307AF36F6BF44B20AFDD1AB389A51BCA805BFCEE35BB5-1,13820242,106450,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 17:19:49 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,03A0ED094F517192761307AF36F6BF44B20AFDD1AB389A51BCA805BFCEE35BB5,10000000,transfer/channel-6/uusdt,0
03A0ED094F517192761307AF36F6BF44B20AFDD1AB389A51BCA805BFCEE35BB5-2,13820242,106451,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 17:19:49 GMT+0000 (GMT),terra13h0nw8974js08h0egj6lxw7utdqu5gw5d7tn0v,axelar1ysn4ck2wjud5qc6rs9epjcr62y8zv3h88hmq9y,axelar-dojo-1,03A0ED094F517192761307AF36F6BF44B20AFDD1AB389A51BCA805BFCEE35BB5,1000000,transfer/channel-6/uusdc,0
03AD300F3290B39223DB1343BBC695954BD4C1162647CA4876ABDA62BCBBA938-1,13814564,104873,rly(),Wed Jul 31 2024 08:03:53 GMT+0000 (GMT),terra1h766y4nusclkr7sua5czdrm7nru44e6rga06xt,axelar16ksgchg343ce7ff7hw4grvdqh5k6pzfvhuq2ds,axelar-dojo-1,03AD300F3290B39223DB1343BBC695954BD4C1162647CA4876ABDA62BCBBA938,2854166526,transfer/channel-6/uusdc,0
03B007DCC6065AB83E68C5366966A9F6AAE9A2CDB5C68F18023B538FCB8BC60E-1,13895050,108415,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 19:29:28 GMT+0000 (GMT),terra1s3f53a8vg8muu3gcaq5nw55z4g8jrvqendletj,axelar12mvlwequdm23ltcl4utawkfm0ezxt3xh0fa3ul,axelar-dojo-1,03B007DCC6065AB83E68C5366966A9F6AAE9A2CDB5C68F18023B538FCB8BC60E,10000000,transfer/channel-6/uusdc,0
03CBD410EE5BAD5C40DE6E5945C4F4642C9B7D99A3E79BD79F85D09D7B05B028-1,13814761,104994,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 08:23:12 GMT+0000 (GMT),terra1h766y4nusclkr7sua5czdrm7nru44e6rga06xt,axelar16ksgchg343ce7ff7hw4grvdqh5k6pzfvhuq2ds,axelar-dojo-1,03CBD410EE5BAD5C40DE6E5945C4F4642C9B7D99A3E79BD79F85D09D7B05B028,11000000000,transfer/channel-6/uusdc,0
03D65AEAECDC5A30430AB0731DC0D816DCC9B23EC1CAA3F18034D6B8919329C6-1,13813562,104401,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:25:28 GMT+0000 (GMT),terra1ufagscgfv00wmu998ayx8acch9rl0k4vvys2q3,axelar1mmr2gl33xftfcejemw2etcdz7gsmraq60adqfr,axelar-dojo-1,03D65AEAECDC5A30430AB0731DC0D816DCC9B23EC1CAA3F18034D6B8919329C6,195831000,transfer/channel-6/uusdc,0
03D65AEAECDC5A30430AB0731DC0D816DCC9B23EC1CAA3F18034D6B8919329C6-2,13813562,104402,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:25:28 GMT+0000 (GMT),terra12t7ejzc89sk67cxvtfe6yct2ta8xudppkdayt6,axelar1u3g4rhmr29qgz5fqtjl98xeua4r7k0t4fedmgc,axelar-dojo-1,03D65AEAECDC5A30430AB0731DC0D816DCC9B23EC1CAA3F18034D6B8919329C6,942088303,transfer/channel-6/uusdc,0
03D7AADF582B028FC75223338B5B4BD49DEA76D50E233C4B600B70CFCE135789-2,13812917,104121,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 05:21:50 GMT+0000 (GMT),terra1qcy0ywfu4v4r87m3f26xcdgelaphf69x8vcp4t,axelar1dlk0nlgpmwkwgrs3zq4eg3m8lp589rt5xxw74y,axelar-dojo-1,03D7AADF582B028FC75223338B5B4BD49DEA76D50E233C4B600B70CFCE135789,170464000,transfer/channel-6/uusdt,0
03DECF929F37529A75D1A2B63C0B0223EDCE00DB9CDC53C539D7F18CCBF55053-1,13895102,108416,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 19:34:33 GMT+0000 (GMT),terra1s3f53a8vg8muu3gcaq5nw55z4g8jrvqendletj,axelar12mvlwequdm23ltcl4utawkfm0ezxt3xh0fa3ul,axelar-dojo-1,03DECF929F37529A75D1A2B63C0B0223EDCE00DB9CDC53C539D7F18CCBF55053,6277566,transfer/channel-6/uusdt,0
040B3222682EFD80DF66E45A349FBA3AEEBF103ADA13A00D4B9D8836840BCCDE-1,13837280,107590,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 21:09:34 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,040B3222682EFD80DF66E45A349FBA3AEEBF103ADA13A00D4B9D8836840BCCDE,379079733,transfer/channel-6/uusdc,0
041034FBC90C966C8F307516E481A71F5BF91C4059FAAE91A253E286A3724307-1,13814223,104710,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:30:24 GMT+0000 (GMT),terra1dqc88pnffzu4n0fwcncswcz6j0ytvf446d6dc2,axelar1ny26jhyz4cn5we86nef8676acrqermrdvs966v,axelar-dojo-1,041034FBC90C966C8F307516E481A71F5BF91C4059FAAE91A253E286A3724307,2000000,transfer/channel-6/uusdt,0
042194B6F6D870F7CC97D5AB8C11E09667B00F858F2987926FFEE4A94F6E2A65-1,13885996,91058,Relayed by R93ax | hermes 1.10.0+fc998de4 (https://hermes.informal.systems),Mon Aug 05 2024 04:41:19 GMT+0000 (GMT),axelar1vhzh8pny29edy6ann54lyecgkde7pxhmp48h33,neutron1vhzh8pny29edy6ann54lyecgkde7pxhmpycaqh,axelar-dojo-1,042194B6F6D870F7CC97D5AB8C11E09667B00F858F2987926FFEE4A94F6E2A65,93000000,uusdc,0
0423B0C5EB68B3C7C0198A297504FCCCC6FCD3BF0A2B1E3AFD394A0470EC1B17-1,13833470,107447,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 14:55:52 GMT+0000 (GMT),terra13f8ulqdftgjv05x800ntmnnv553qe8rgly8wtf,axelar1whsp2v9ss8erlkmpnd4dj5g895wgd95zdgs27w,axelar-dojo-1,0423B0C5EB68B3C7C0198A297504FCCCC6FCD3BF0A2B1E3AFD394A0470EC1B17,49825057,transfer/channel-6/uusdc,0
044B7C40F9CDC10CDD06842B7EA14E6F30223A8FFF064F627E2511C07CF910B9-1,13649793,2132844,Inter Blockchain Services Relayer | hermes 1.9.0+a026d661 (https://hermes.informal.systems),Sat Jul 20 2024 01:42:01 GMT+0000 (GMT),axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,osmo15jw7xccxaxk30lf4xgag8f7aeg53pgkh74e39rv00xfnymldjaas2fk627,axelar-dojo-1,044B7C40F9CDC10CDD06842B7EA14E6F30223A8FFF064F627E2511C07CF910B9,195619408,uusdc,0
045CF589DDF59527A450F1E1A1784EFB13929AE9319F8BF968B6AF1B679604B3-1,13843794,1316070,Relayed by Validatrium.com | hermes 1.10.1+7a67ac5 (https://hermes.informal.systems),Fri Aug 02 2024 07:48:15 GMT+0000 (GMT),osmo1pkutp8yfkzyre56rl0phkfm3dgakhtca4u57h9,axelar1pkutp8yfkzyre56rl0phkfm3dgakhtcaef3x2k,axelar-dojo-1,045CF589DDF59527A450F1E1A1784EFB13929AE9319F8BF968B6AF1B679604B3,337823,transfer/channel-208/wbtc-satoshi,0
04653346BF30949DE76BA9E554C7F7811F9941209056AA4564A44D2D47A7BB56-1,13813812,104534,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:50:07 GMT+0000 (GMT),terra12t7ejzc89sk67cxvtfe6yct2ta8xudppkdayt6,axelar1u3g4rhmr29qgz5fqtjl98xeua4r7k0t4fedmgc,axelar-dojo-1,04653346BF30949DE76BA9E554C7F7811F9941209056AA4564A44D2D47A7BB56,1024242643,transfer/channel-6/uusdc,0
0475DB88CB4529CFA390408A89939BF87F0AAC71FE38E882EE394FF09A571602-1,13829418,107292,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 08:17:58 GMT+0000 (GMT),terra166gq6jjhua26jmjpe5vw5c43sraytlhp55xdg9,axelar1rqlne3duhe24efl3xmluzyh6l5k49t77uk7zdr,axelar-dojo-1,0475DB88CB4529CFA390408A89939BF87F0AAC71FE38E882EE394FF09A571602,8038117724,transfer/channel-6/uusdc,0
048E2F29709B17D01C2152C00C136DD8A399E7AA28CFBB5AE58F3EFBFE303BB3-1,13837085,107577,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 20:50:24 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,048E2F29709B17D01C2152C00C136DD8A399E7AA28CFBB5AE58F3EFBFE303BB3,755000000,transfer/channel-6/uusdc,0
049296F3202E914A7E228E913B60A6ECF5EBDD1421131EC726C50AD359E25E44-1,13814558,104870,rly(),Wed Jul 31 2024 08:03:17 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,049296F3202E914A7E228E913B60A6ECF5EBDD1421131EC726C50AD359E25E44,1000000,transfer/channel-6/uusdc,0
04C4466AB551662E802D2305B7519692E2193D5E6FB53B81B650ACE845F87BDE-1,13819156,106022,rly(),Wed Jul 31 2024 15:33:27 GMT+0000 (GMT),terra13h0nw8974js08h0egj6lxw7utdqu5gw5d7tn0v,axelar14neadqqukz0uu2kyf3wx38dqfsmdprvsd4ck4y3jnwar6v4rntlsrzax62,axelar-dojo-1,04C4466AB551662E802D2305B7519692E2193D5E6FB53B81B650ACE845F87BDE,156526259,transfer/channel-6/uusdc,0
04DDB137B99FBCE70DA785C29F098712D6C449A283C5169F2E2B1915D6CBF3B5-1,13707565,1307238,Inter Blockchain Services Relayer | hermes 1.9.0+a026d661 (https://hermes.informal.systems),Wed Jul 24 2024 00:40:40 GMT+0000 (GMT),osmo1z24llw8lyafczgpza7qzdpmx273c4zxwjgl6qpu8ly34g3g9jd2q6vnd3t,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,04DDB137B99FBCE70DA785C29F098712D6C449A283C5169F2E2B1915D6CBF3B5,38675345087836521,transfer/channel-208/weth-wei,0
04E43A2EC350940DE18F1E7ED8B42F97007D44891EB66765CF50D341ACEBB61C-1,13839029,107665,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 00:00:56 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,04E43A2EC350940DE18F1E7ED8B42F97007D44891EB66765CF50D341ACEBB61C,4000000,transfer/channel-6/uusdc,0
04F442A924CDB2BAA5515B877D40C787F66BF5CA5DE34AA4EF38077B5FDB2A31-1,13819164,106028,rly(),Wed Jul 31 2024 15:34:15 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,04F442A924CDB2BAA5515B877D40C787F66BF5CA5DE34AA4EF38077B5FDB2A31,100000000,transfer/channel-6/uusdc,0
04FDBB24FFF214DF67968DAB0B0C62ADDA5152C9E254D0A8B1373A8A4F0DEB0D-1,13825149,106981,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 01:20:07 GMT+0000 (GMT),terra152mq9nfnsmpeak0wydnp8znck6c6a4rtm6azcp,axelar1874rvuf44jpnvxkk32r2pg4ef8rkm0wgqg6tt9,axelar-dojo-1,04FDBB24FFF214DF67968DAB0B0C62ADDA5152C9E254D0A8B1373A8A4F0DEB0D,1000000000,transfer/channel-6/uusdc,0
0510CB1FFE1617C4FBE608BC886A6258F04EE6343DFB0AD941709DBCAFF13C71-1,13867873,108144,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sat Aug 03 2024 23:08:42 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,0510CB1FFE1617C4FBE608BC886A6258F04EE6343DFB0AD941709DBCAFF13C71,250000000,transfer/channel-6/uusdc,0
051A84B408C08C91B5EA78A2E0E2A32449816C761E0D3B42DF4220BFC583CCE6-1,13822885,106877,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 21:38:58 GMT+0000 (GMT),terra164a9t2pjjxgu47tx5w45j6czm3075v0yw7za3v,axelar164a9t2pjjxgu47tx5w45j6czm3075v0yv5w4cd,axelar-dojo-1,051A84B408C08C91B5EA78A2E0E2A32449816C761E0D3B42DF4220BFC583CCE6,7864012,transfer/channel-6/uusdc,0
05373A97FD14C8FAFDDFD3EAE546AF52C4F5921F7338CD90F6B43DC693B3BBBF-1,13861208,108024,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sat Aug 03 2024 12:15:49 GMT+0000 (GMT),terra14ksr7s5umvc9plkq8y9kgfpk5rqy760rg7f2mm,axelar1mnjxspfef5yr09x8j2tx98gl2rupw032kjgl5s,axelar-dojo-1,05373A97FD14C8FAFDDFD3EAE546AF52C4F5921F7338CD90F6B43DC693B3BBBF,268001833,transfer/channel-6/uusdc,0
053B8E448C72C57B51C9C01471E8F57DDE3D93BAA2B6F5E8A7CC5B7BC567A0D7-1,13882153,108269,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Sun Aug 04 2024 22:24:31 GMT+0000 (GMT),terra15a3jr6533faungays55qjmsttwtlr5qeglhsql,axelar1kwm9s5hjcvtxj9df6z5lxut2ecvaxstdgg8lcg,axelar-dojo-1,053B8E448C72C57B51C9C01471E8F57DDE3D93BAA2B6F5E8A7CC5B7BC567A0D7,106974,transfer/channel-6/uusdc,0
